1, 400, 1049
2, 1050, 398
3, 388, 1051
4, 4, 1052
5, 1053, 400
6, 413, 1054
7, 1055, 389
8, 389, 1056
9, 1057, 388
10, 1, 1058
11, 1059, 399
12, 1060, 413
13, 397, 1061
14, 1062, 4
15, 399, 1063
16, 396, 1064
17, 1065, 390
18, 1066, 394
19, 408, 1067
20, 402, 1068
21, 1069, 2
22, 1070, 406
23, 404, 1071
24, 1072, 405
25, 3, 1073
26, 394, 1074
27, 1075, 396
28, 1076, 403
29, 405, 1077
30, 1078, 404
31, 391, 1079
32, 1080, 392
33, 403, 1081
34, 1082, 3
35, 393, 1083
36, 1084, 408
37, 1085, 393
38, 406, 1086
39, 1087, 391
40, 390, 1088
41, 1089, 402
42, 392, 1090
43, 407, 1091
44, 1092, 395
45, 1093, 397
46, 411, 1094
47, 1095, 407
48, 410, 1096
49, 395, 1097
50, 1098, 411
51, 1099, 410
52, 2, 1100
53, 399, 4
54, 410, 407
55, 5, 2
56, 2, 410
57, 411, 397
58, 413, 389
59, 392, 402
60, 390, 391
61, 391, 392
62, 8, 391
63, 393, 408
64, 406, 393
65, 405, 404
66, 403, 3
67, 3, 405
68, 10, 3
69, 1101, 403
70, 408, 394
71, 394, 396
72, 402, 5
73, 407, 395
74, 395, 411
75, 404, 406
76, 396, 390
77, 390, 9
78, 397, 413
79, 389, 388
80, 7, 398
81, 6, 400
82, 400, 1102
83, 398, 1
84, 1, 399
85, 4, 6
86, 423, 4
87, 6, 419
88, 399, 423
89, 14, 399
90, 419, 400
91, 400, 1103
92, 401, 398
93, 398, 14
94, 433, 395
95, 395, 421
96, 412, 397
97, 397, 11
98, 388, 7
99, 422, 388
100, 7, 401
101, 9, 432
102, 431, 9
103, 409, 402
104, 402, 420
105, 5, 424
106, 420, 5
107, 403, 428
108, 427, 403
109, 415, 404
110, 404, 417
111, 12, 396
112, 396, 431
113, 1104, 427
114, 405, 13
115, 429, 405
116, 406, 416
117, 417, 406
118, 428, 10
119, 10, 429
120, 425, 407
121, 407, 433
122, 430, 408
123, 408, 426
124, 426, 394
125, 394, 12
126, 12, 15
127, 393, 430
128, 416, 393
129, 432, 8
130, 8, 414
131, 392, 409
132, 414, 392
133, 410, 425
134, 424, 410
135, 418, 389
136, 389, 422
137, 411, 412
138, 421, 411
139, 413, 418
140, 11, 413
141, 435, 11
142, 421, 412
143, 418, 422
144, 414, 409
145, 15, 16
146, 416, 430
147, 432, 414
148, 424, 425
149, 430, 426
150, 428, 429
